stationcode,name,is_installed,capacity,numdocksavailable,numbikesavailable,mechanical,ebike,is_renting,is_returning,duedate,coordonnees_geo,nom_arrondissement_communes,code_insee_commune,station_opening_hours
16029,Maison de Radio - France,OUI,47,3,42,41,1,OUI,OUI,2026-02-07T22:03:52+00:00,"{'lon': 2.277785539627075, 'lat': 48.85132886434057}",Paris,75056,
14116,Romain Rolland,OUI,25,10,13,5,8,OUI,OUI,2026-02-07T21:59:41+00:00,"{'lon': 2.3234144234418346, 'lat': 48.820215229662765}",Montrouge,92049,
8019,Naples - Rome,OUI,26,22,4,2,2,OUI,OUI,2026-02-07T21:58:56+00:00,"{'lon': 2.321358695626259, 'lat': 48.879960700846226}",Paris,75056,
33005,République - Henri Barbusse,OUI,32,17,13,4,9,OUI,OUI,2026-02-07T22:00:21+00:00,"{'lon': 2.389432489871979, 'lat': 48.90661553626751}",Aubervilliers,93001,
9017,Lallier - Trudaine,OUI,29,18,11,4,7,OUI,OUI,2026-02-07T22:03:14+00:00,"{'lon': 2.3408224806189537, 'lat': 48.88109246617963}",Paris,75056,
7026,Place de Finlande,OUI,25,19,4,0,4,OUI,OUI,2026-02-07T22:03:01+00:00,"{'lon': 2.3113624379039, 'lat': 48.862408335967}",Paris,75056,
18008,Square Léon,OUI,33,26,7,0,7,OUI,OUI,2026-02-07T22:02:28+00:00,"{'lon': 2.353205569088459, 'lat': 48.88667396788626}",Paris,75056,
1016,Thérèse - Opéra,OUI,25,3,21,15,6,OUI,OUI,2026-02-07T22:02:07+00:00,"{'lon': 2.3344334212238, 'lat': 48.866483514509}",Paris,75056,
7008,Villersexel - Saint-Germain,OUI,16,10,6,5,1,OUI,OUI,2026-02-07T22:02:43+00:00,"{'lon': 2.3237934708595, 'lat': 48.858297001218}",Paris,75056,
11107,Faidherbe - Dahomey,OUI,44,2,38,23,15,OUI,OUI,2026-02-07T22:03:26+00:00,"{'lon': 2.383823134795429, 'lat': 48.851358329771806}",Paris,75056,
13046,Eugène Oudiné - Dessous Des Berges,OUI,44,30,13,10,3,OUI,OUI,2026-02-07T21:59:32+00:00,"{'lon': 2.3750226, 'lat': 48.8256423}",Paris,75056,
20103,Le Vau - Maurice Bertaux,OUI,25,11,14,10,4,OUI,OUI,2026-02-07T21:55:14+00:00,"{'lon': 2.411030612453627, 'lat': 48.86803439043193}",Paris,75056,
22102,Mont Valérien - Michel Salles,OUI,24,23,1,0,1,OUI,OUI,2026-02-07T21:55:47+00:00,"{'lon': 2.2152966, 'lat': 48.8561915}",Saint-Cloud,92064,
4109,Mornay - Sully,OUI,15,1,14,10,4,OUI,OUI,2026-02-07T22:01:13+00:00,"{'lon': 2.364460788667202, 'lat': 48.84970399548416}",Paris,75056,
6032,Sabot - Rennes,OUI,26,7,18,14,4,OUI,OUI,2026-02-07T22:03:39+00:00,"{'lon': 2.331552766263485, 'lat': 48.852575112948415}",Paris,75056,
3101,Porte Saint-Martin,OUI,34,2,29,20,9,OUI,OUI,2026-02-07T22:04:33+00:00,"{'lon': 2.35570102930069, 'lat': 48.86860172112996}",Paris,75056,
17022,Pereire - Place de Wagram,OUI,46,35,11,6,5,OUI,OUI,2026-02-07T22:02:44+00:00,"{'lon': 2.304111124531457, 'lat': 48.887070607581215}",Paris,75056,
2101,Bachaumont - Montmartre,OUI,33,8,25,22,3,OUI,OUI,2026-02-07T22:04:00+00:00,"{'lon': 2.3449775576591496, 'lat': 48.86617395079137}",Paris,75056,
7020,Champ de Mars - Cler,OUI,40,18,20,17,3,OUI,OUI,2026-02-07T22:04:09+00:00,"{'lon': 2.306646779179573, 'lat': 48.856691550115315}",Paris,75056,
22017,Charles de Gaulle - Louis Philippe,OUI,28,25,3,3,0,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.2710045335353, 'lat': 48.881742142181}",Neuilly-sur-Seine,92051,
10036,Aqueduc - Villette,OUI,28,21,5,1,4,OUI,OUI,2026-02-07T22:03:53+00:00,"{'lon': 2.367198803315, 'lat': 48.883886063895}",Paris,75056,
19021,Mairie du 19ème,OUI,27,23,4,1,3,OUI,OUI,2026-02-07T22:03:30+00:00,"{'lon': 2.3812624812126164, 'lat': 48.88256264247959}",Paris,75056,
6017,Sénat - Condé,OUI,33,11,21,17,4,OUI,OUI,2026-02-07T22:04:19+00:00,"{'lon': 2.337939441204071, 'lat': 48.84954227788459}",Paris,75056,
17104,Jardin Marguerite Long,OUI,22,12,10,8,2,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.2836575657129288, 'lat': 48.8816985773914}",Paris,75056,
15107,Palais des Sports,OUI,22,16,4,3,1,OUI,OUI,2026-02-07T21:56:07+00:00,"{'lon': 2.2858720645308, 'lat': 48.833468517426}",Paris,75056,
19030,Melun - Jean Jaurès,OUI,28,24,4,0,4,OUI,OUI,2026-02-07T21:59:10+00:00,"{'lon': 2.376477420330048, 'lat': 48.8837796723475}",Paris,75056,
9101,Cadet - La Fayette,OUI,19,11,8,5,3,OUI,OUI,2026-02-07T22:04:20+00:00,"{'lon': 2.3435704037547, 'lat': 48.875601632672}",Paris,75056,
21004,Jean Jaurès - Reine,OUI,31,14,15,13,2,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.239872515201569, 'lat': 48.84009622558849}",Boulogne-Billancourt,92012,
1117,Pont Neuf - Rivoli,OUI,27,9,18,9,9,OUI,OUI,2026-02-07T22:03:26+00:00,"{'lon': 2.344057559967, 'lat': 48.860089892617}",Paris,75056,
13022,Butte aux Cailles - Esperance,OUI,36,26,6,3,3,OUI,OUI,2026-02-07T22:01:55+00:00,"{'lon': 2.3492151126265526, 'lat': 48.82758774190948}",Paris,75056,
15059,Parc André Citroën,OUI,65,41,22,21,1,OUI,OUI,2026-02-07T22:02:12+00:00,"{'lon': 2.2780618071556, 'lat': 48.840639944297}",Paris,75056,
20045,Louis Ganne - Davout,OUI,30,24,5,1,4,OUI,OUI,2026-02-07T22:03:38+00:00,"{'lon': 2.409725748002529, 'lat': 48.86338720692607}",Paris,75056,
10163,Gare du Nord - Demarquay,OUI,30,30,0,0,0,NON,NON,2026-02-07T21:59:32+00:00,"{'lon': 2.358411, 'lat': 48.881154}",Paris,75056,
13019,Fernand Braudel - Vincent Auriol,OUI,36,5,30,26,4,OUI,OUI,2026-02-07T22:04:06+00:00,"{'lon': 2.3723404482007027, 'lat': 48.83637852318147}",Paris,75056,
17201,Porte Maillot - Perreire,OUI,51,36,11,8,3,OUI,OUI,2026-02-07T22:04:26+00:00,"{'lon': 2.2842371277102, 'lat': 48.878021154637}",Paris,75056,
11044,Square du Bataclan,OUI,20,4,14,4,10,OUI,OUI,2026-02-07T22:00:01+00:00,"{'lon': 2.3711327, 'lat': 48.8633762}",Paris,75056,
23403,Chateau,OUI,22,13,9,5,4,OUI,OUI,2026-02-07T22:02:29+00:00,"{'lon': 2.3135878035462, 'lat': 48.774661399959}",Bourg-la-Reine,92014,
5030,Sorbonne - Ecoles,OUI,69,25,43,32,11,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.3434996604919, 'lat': 48.849686566191}",Paris,75056,
23903,Stade Gaston Bouillant,OUI,30,5,23,12,11,OUI,OUI,2026-02-07T22:01:28+00:00,"{'lon': 2.3279571813836, 'lat': 48.939958667023}",Villeneuve-la-Garenne,92078,
9015,Lamartine - Faubourg Montmartre,OUI,32,6,26,9,17,OUI,OUI,2026-02-07T22:04:15+00:00,"{'lon': 2.3397656902671, 'lat': 48.876613982891}",Paris,75056,
4013,Vieille du Temple - Francs Bourgeois,OUI,29,8,17,8,9,OUI,OUI,2026-02-07T22:03:50+00:00,"{'lon': 2.35821794718504, 'lat': 48.858256413365815}",Paris,75056,
11110,Roquette - Folie Regnault,OUI,52,42,8,1,7,OUI,OUI,2026-02-07T22:03:16+00:00,"{'lon': 2.386553623578705, 'lat': 48.859246959155485}",Paris,75056,
31023,Place François Mitterand,OUI,34,22,12,3,9,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.442958317697048, 'lat': 48.86492782016328}",Montreuil,93048,
16031,Vignes - Boulainvilliers,OUI,21,16,5,2,3,OUI,OUI,2026-02-07T22:04:16+00:00,"{'lon': 2.275240458548069, 'lat': 48.856399483950504}",Paris,75056,
2001,Greneta - Sebastopol,OUI,32,3,26,22,4,OUI,OUI,2026-02-07T22:04:20+00:00,"{'lon': 2.3516669869423, 'lat': 48.865242333228}",Paris,75056,
12033,François Truffaut - Saint Emilion,OUI,66,12,54,46,8,OUI,OUI,2026-02-07T22:04:02+00:00,"{'lon': 2.386601903271428, 'lat': 48.83372354344807}",Paris,75056,
20019,Place du Maquis du Vercors,OUI,31,31,0,0,0,OUI,OUI,2026-02-07T21:57:07+00:00,"{'lon': 2.4083782732486725, 'lat': 48.877321579493575}",Paris,75056,
12120,Lac Daumesnil - Saint-Maurice,OUI,50,39,9,1,8,OUI,OUI,2026-02-07T22:01:00+00:00,"{'lon': 2.4183654785156246, 'lat': 48.82774555743318}",Paris,75056,
7101,Raspail - Chomel,OUI,49,29,18,18,0,OUI,OUI,2026-02-07T22:00:19+00:00,"{'lon': 2.3266580700874, 'lat': 48.852233164303}",Paris,75056,
18035,René Binet - Porte de Montmartre,OUI,37,23,12,5,7,OUI,OUI,2026-02-07T22:01:06+00:00,"{'lon': 2.3365534096956253, 'lat': 48.89905109950848}",Paris,75056,
18208,Tourlaque - Damrémont,OUI,16,15,1,0,1,OUI,OUI,2026-02-07T22:04:15+00:00,"{'lon': 2.3328311485014, 'lat': 48.887912943261}",Paris,75056,
13110,Moulin de la Pointe,OUI,22,18,4,4,0,OUI,OUI,2026-02-07T21:57:10+00:00,"{'lon': 2.3563179373741145, 'lat': 48.82092946051445}",Paris,75056,
13041,Porte d'Ivry,OUI,50,46,3,0,3,OUI,OUI,2026-02-07T21:55:14+00:00,"{'lon': 2.3688706755638, 'lat': 48.821768747596}",Paris,75056,
23005,Gare de Clichy-Levallois,OUI,26,20,6,1,5,OUI,OUI,2026-02-07T22:00:12+00:00,"{'lon': 2.2984680533409123, 'lat': 48.89679827481989}",Levallois-Perret,92044,
4011,Hôtel de Ville - Pont-Marie,OUI,36,13,20,18,2,OUI,OUI,2026-02-07T21:59:37+00:00,"{'lon': 2.3569472506642, 'lat': 48.853899645527}",Paris,75056,
20117,Saint-Fargeau - Mortier,OUI,31,30,1,0,1,OUI,OUI,2026-02-07T22:00:53+00:00,"{'lon': 2.407912909984589, 'lat': 48.87266656122256}",Paris,75056,
12041,Bois de Vincennes.,OUI,60,52,8,5,3,OUI,OUI,2026-02-07T22:04:33+00:00,"{'lon': 2.4132221, 'lat': 48.8338064}",Saint-Mandé,94067,
48009,République - Auguste Perret,OUI,30,25,4,1,3,OUI,OUI,2026-02-07T21:57:47+00:00,"{'lon': 2.3518594354391094, 'lat': 48.78695280952244}",Villejuif,94076,
14006,Saint-Jacques - Tombe Issoire,OUI,23,14,7,1,6,OUI,OUI,2026-02-07T21:59:08+00:00,"{'lon': 2.3369108140468597, 'lat': 48.833206330538864}",Paris,75056,
14125,Dareau - Broussais,OUI,24,11,13,7,6,OUI,OUI,2026-02-07T22:03:16+00:00,"{'lon': 2.3361804, 'lat': 48.8307758}",Paris,75056,
21311,Parvis Corentin Celton,OUI,55,0,51,49,2,OUI,OUI,2026-02-07T22:02:38+00:00,"{'lon': 2.2784319519997, 'lat': 48.827472525227}",Issy-les-Moulineaux,92040,
21009,Le Corbusier - Jean Jaurès,OUI,46,5,40,38,2,OUI,OUI,2026-02-07T22:04:32+00:00,"{'lon': 2.2408381104469304, 'lat': 48.83780830557548}",Boulogne-Billancourt,92012,
21114,Gustave Eiffel - Parc des Impressionnistes,OUI,30,24,6,2,4,OUI,OUI,2026-02-07T21:59:12+00:00,"{'lon': 2.2946908324956894, 'lat': 48.90390619651018}",Clichy,92024,
13047,Boutroux - Porte de Vitry,OUI,49,1,48,43,5,OUI,OUI,2026-02-07T21:58:29+00:00,"{'lon': 2.377738, 'lat': 48.822632}",Paris,75056,
31013,Centenaire - Sorins,OUI,45,31,12,2,10,OUI,OUI,2026-02-07T22:04:43+00:00,"{'lon': 2.4273508787155156, 'lat': 48.85853523359734}",Montreuil,93048,
22403,Pierre Brossolette - Adolphe Pinard,OUI,24,16,7,4,3,OUI,OUI,2026-02-07T22:04:06+00:00,"{'lon': 2.3131558299065, 'lat': 48.821772279548}",Malakoff,92046,
18019,Square Raymond Souplex,OUI,52,46,5,3,2,OUI,OUI,2026-02-07T22:04:32+00:00,"{'lon': 2.335426103165901, 'lat': 48.89183721478911}",Paris,75056,
42011,Quai Marcel Boyer - Victor Hugo,OUI,29,10,18,15,3,OUI,OUI,2026-02-07T21:57:54+00:00,"{'lon': 2.3920395970345, 'lat': 48.822556366667}",Ivry-sur-Seine,94041,
11003,Keller - La Roquette,OUI,34,2,31,22,9,OUI,OUI,2026-02-07T22:04:04+00:00,"{'lon': 2.3752778, 'lat': 48.8555508}",Paris,75056,
20047,Cours de Vincennes - Davout,OUI,48,45,2,1,1,OUI,OUI,2026-02-07T21:55:58+00:00,"{'lon': 2.4107042336225, 'lat': 48.847238029966}",Paris,75056,
11034,Parmentier - Fontaine au Roi,OUI,48,27,20,8,12,OUI,OUI,2026-02-07T22:02:02+00:00,"{'lon': 2.372705978671471, 'lat': 48.86787670551736}",Paris,75056,
9013,Mairie du 9ème,OUI,24,14,10,7,3,OUI,OUI,2026-02-07T22:00:29+00:00,"{'lon': 2.3407534480528, 'lat': 48.873267137583}",Paris,75056,
9012,Rougemont - Poissonnière,OUI,44,22,20,7,13,OUI,OUI,2026-02-07T22:04:26+00:00,"{'lon': 2.345873080193996, 'lat': 48.871611569354755}",Paris,75056,
14127,Odessa - Départ,OUI,39,27,12,4,8,OUI,OUI,2026-02-07T21:56:30+00:00,"{'lon': 2.3244281485677, 'lat': 48.842885590081}",Paris,75056,
15020,Mairie du 15ème,OUI,46,27,19,13,6,OUI,OUI,2026-02-07T22:02:49+00:00,"{'lon': 2.2986539, 'lat': 48.8417762}",Paris,75056,
22103,Senard - Charles Blum,OUI,24,11,12,5,7,OUI,OUI,2026-02-07T22:03:57+00:00,"{'lon': 2.221091687679291, 'lat': 48.857315824799}",Saint-Cloud,92064,
19031,Manin - Crimée,OUI,23,15,7,0,7,OUI,OUI,2026-02-07T21:59:56+00:00,"{'lon': 2.3863670602440834, 'lat': 48.8831217743719}",Paris,75056,
19113,Pré Saint-Gervais - Lilas,OUI,28,24,4,1,3,OUI,OUI,2026-02-07T21:57:34+00:00,"{'lon': 2.3959073424339, 'lat': 48.877870626988}",Paris,75056,
15061,Square Desnouettes,OUI,22,6,16,15,1,OUI,OUI,2026-02-07T22:02:15+00:00,"{'lon': 2.284142297394666, 'lat': 48.83476837934194}",Paris,75056,
31101,Jules Guesde - Laennec,OUI,19,15,3,1,2,OUI,OUI,2026-02-07T22:02:19+00:00,"{'lon': 2.5006942078471184, 'lat': 48.87628983900398}",Rosny-sous-Bois,93064,
11019,Charonne - Philippe-Auguste,OUI,32,23,9,2,7,OUI,OUI,2026-02-07T22:04:05+00:00,"{'lon': 2.39054639062, 'lat': 48.855603162026}",Paris,75056,
17001,Guy Môquet - Saint-Ouen,OUI,53,40,10,4,6,OUI,OUI,2026-02-07T22:03:51+00:00,"{'lon': 2.3270335793495183, 'lat': 48.892777719023975}",Paris,75056,
6014,Pont de Lodi - Dauphine,OUI,23,3,19,16,3,OUI,OUI,2026-02-07T22:01:42+00:00,"{'lon': 2.339947307565249, 'lat': 48.855296898603285}",Paris,75056,
31707,Edouard Vaillant - Galliéni,OUI,49,40,8,1,7,OUI,OUI,2026-02-07T22:00:03+00:00,"{'lon': 2.4147954583168, 'lat': 48.858462881661}",Bagnolet,93006,
31018,Gambetta - Michelet,OUI,33,21,10,4,6,OUI,OUI,2026-02-07T22:04:09+00:00,"{'lon': 2.429966032505036, 'lat': 48.85273792380526}",Montreuil,93048,
8011,Clapeyron - Moscou,OUI,15,12,3,1,2,OUI,OUI,2026-02-07T22:01:43+00:00,"{'lon': 2.324815057218075, 'lat': 48.88078819514121}",Paris,75056,
47002,Les Juilliottes,OUI,21,1,18,5,13,OUI,OUI,2026-02-07T22:00:22+00:00,"{'lon': 2.4437362, 'lat': 48.8043072}",Maisons-Alfort,94046,
13020,Paul Klee - Place Augusta Holmes,OUI,43,36,7,1,6,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.3704235663952966, 'lat': 48.838946417408025}",Paris,75056,
2110,Jeûneurs - Mulhouse,OUI,28,9,18,8,10,OUI,OUI,2026-02-07T22:04:08+00:00,"{'lon': 2.346925, 'lat': 48.868997}",Paris,75056,
19124,Alexander Fleming - Belvédère,OUI,31,24,6,0,6,OUI,OUI,2026-02-07T22:01:52+00:00,"{'lon': 2.4030599377642674, 'lat': 48.88179064200294}",Paris,75056,
8015,Roquépine - Malesherbes,OUI,53,38,13,8,5,OUI,OUI,2026-02-07T22:02:54+00:00,"{'lon': 2.3204044997692, 'lat': 48.873450733908}",Paris,75056,
14113,Santé - Arago,OUI,38,31,6,2,4,OUI,OUI,2026-02-07T22:04:42+00:00,"{'lon': 2.3415737262044938, 'lat': 48.83507657562064}",Paris,75056,
5019,Poissy - Saint-Germain,OUI,25,5,20,15,5,OUI,OUI,2026-02-07T22:03:37+00:00,"{'lon': 2.3529685288668, 'lat': 48.84969649427}",Paris,75056,
7024,Rapp - Place du Général Gouraud,OUI,31,1,29,21,8,OUI,OUI,2026-02-07T22:03:15+00:00,"{'lon': 2.3004072904587, 'lat': 48.858102885107}",Paris,75056,
14007,Ferrus - Saint-Jacques,OUI,34,25,9,6,3,OUI,OUI,2026-02-07T22:00:38+00:00,"{'lon': 2.3408563, 'lat': 48.8313878}",Paris,75056,
12150,Bastille - Quai de la Rapée,OUI,27,3,24,22,2,OUI,OUI,2026-02-07T22:04:22+00:00,"{'lon': 2.3669364675879, 'lat': 48.84682410855}",Paris,75056,
10164,Claude Vellefaux - Sambre et Meuse,OUI,34,27,5,0,5,OUI,OUI,2026-02-07T22:03:59+00:00,"{'lon': 2.370478, 'lat': 48.875022}",Paris,75056,
31026,Demi-Lune - Aristide Briand,OUI,20,16,2,0,2,OUI,OUI,2026-02-07T22:04:20+00:00,"{'lon': 2.4562818557024, 'lat': 48.8762638192}",Montreuil,93048,
9113,Bleue - Trévise,OUI,30,24,6,5,1,OUI,OUI,2026-02-07T21:57:05+00:00,"{'lon': 2.347289621829987, 'lat': 48.87578906564573}",Paris,75056,
15131,Charles Lecocq - Lecourbe,OUI,48,28,19,17,2,OUI,OUI,2026-02-07T22:03:29+00:00,"{'lon': 2.294867, 'lat': 48.84044}",Paris,75056,
2014,Daunou - Louis le Grand,OUI,32,22,8,6,2,OUI,OUI,2026-02-07T22:03:45+00:00,"{'lon': 2.332515, 'lat': 48.869113}",Paris,75056,
15125,Parc Suzanne Lenglen,OUI,52,15,37,32,5,OUI,OUI,2026-02-07T22:02:39+00:00,"{'lon': 2.2765403240919113, 'lat': 48.833250690537874}",Paris,75056,
8105,François 1er - Lincoln,OUI,31,22,8,5,3,OUI,OUI,2026-02-07T22:02:49+00:00,"{'lon': 2.3024262188416, 'lat': 48.869517979344}",Paris,75056,
13117,Stade Georges Carpentier,OUI,40,31,9,3,6,OUI,OUI,2026-02-07T22:00:39+00:00,"{'lon': 2.3668321967125, 'lat': 48.820482438381}",Paris,75056,
8029,Place du Canada,OUI,58,13,43,37,6,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.3101937879648, 'lat': 48.865346269363}",Paris,75056,
13027,Mazagran - Pierre de Coubertin,OUI,15,7,7,3,4,OUI,OUI,2026-02-07T21:55:30+00:00,"{'lon': 2.344226874411106, 'lat': 48.816218640260445}",Paris,75056,
11048,Place Mireille Havet,OUI,43,4,36,31,5,OUI,OUI,2026-02-07T22:02:39+00:00,"{'lon': 2.383756, 'lat': 48.850533}",Paris,75056,
5034,Censier - Santeuil,OUI,69,24,45,42,3,OUI,OUI,2026-02-07T22:02:38+00:00,"{'lon': 2.3537524044513702, 'lat': 48.840658921385234}",Paris,75056,
12154,Square Georges Melies,OUI,40,22,12,10,2,OUI,OUI,2026-02-07T22:02:42+00:00,"{'lon': 2.409667745232582, 'lat': 48.84070239213081}",Paris,75056,
19025,Botzaris - Crimée,OUI,21,17,4,0,4,OUI,OUI,2026-02-07T21:57:10+00:00,"{'lon': 2.3887913337477067, 'lat': 48.87959698690176}",Paris,75056,
22002,Argenson - Château,OUI,25,12,13,11,2,OUI,OUI,2026-02-07T22:01:36+00:00,"{'lon': 2.2642001509666447, 'lat': 48.888559314669514}",Neuilly-sur-Seine,92051,
16009,Saint-Didier - Raymond Poincaré,OUI,17,10,5,2,3,OUI,OUI,2026-02-07T21:59:13+00:00,"{'lon': 2.285863497192411, 'lat': 48.86642312020962}",Paris,75056,
35008,Place de l'Eglise - Pantin,OUI,30,16,13,11,2,OUI,OUI,2026-02-07T22:02:25+00:00,"{'lon': 2.4124351143836975, 'lat': 48.892809461520265}",Pantin,93055,
12006,Gare de Lyon - Van Gogh,OUI,0,0,0,0,0,NON,NON,2025-12-08T06:14:28+00:00,"{'lon': 2.3704450240357, 'lat': 48.843839785643}",Paris,75056,
16041,Versailles - Claude Terrasse,OUI,46,39,7,1,6,OUI,OUI,2026-02-07T22:04:29+00:00,"{'lon': 2.263834191153, 'lat': 48.840219338074}",Paris,75056,
16003,André Maurois - Joseph et Marie Hackin,OUI,29,15,14,6,8,OUI,OUI,2026-02-07T22:04:26+00:00,"{'lon': 2.2789591, 'lat': 48.8778983}",Paris,75056,
21952,Place Tony de Graaff,OUI,42,34,8,5,3,OUI,OUI,2026-02-07T21:59:51+00:00,"{'lon': 2.2458109, 'lat': 48.8181645}",Meudon,92048,
16014,Eylau - Trocadéro,OUI,24,0,23,9,14,OUI,OUI,2026-02-07T22:04:03+00:00,"{'lon': 2.2864209115505, 'lat': 48.863354122371}",Paris,75056,
8049,Georges V - François 1er,OUI,22,20,2,0,2,OUI,OUI,2026-02-07T21:57:29+00:00,"{'lon': 2.30082, 'lat': 48.87034}",Paris,75056,
16007,Longchamp - Place d'Iéna,OUI,10,3,7,1,6,OUI,OUI,2026-02-07T21:58:08+00:00,"{'lon': 2.2926748171449, 'lat': 48.864917233434}",Paris,75056,
12507,Hippodrome de Paris Vincennes,OUI,105,96,4,3,1,NON,NON,2026-02-01T10:54:15+00:00,"{'lon': 2.4502807724015, 'lat': 48.820484866661}",Paris,75056,
22013,Mairie de Neuilly sur Seine,OUI,31,16,14,9,5,OUI,OUI,2026-02-07T22:04:37+00:00,"{'lon': 2.2677031159401, 'lat': 48.884947287658}",Neuilly-sur-Seine,92051,
12153,Terroirs de France - Lheureux,OUI,55,9,46,39,7,OUI,OUI,2026-02-07T22:04:44+00:00,"{'lon': 2.388618104159832, 'lat': 48.83212027074841}",Paris,75056,
42304,Marc Sangnier - Division Leclerc,OUI,24,19,5,3,2,OUI,OUI,2026-02-07T22:03:09+00:00,"{'lon': 2.329955510795116, 'lat': 48.78599652305309}",Cachan,94016,
2201,Vivienne - Petits Champs,OUI,30,0,0,0,0,NON,NON,2025-08-11T11:58:54+00:00,"{'lon': 2.3391437530518, 'lat': 48.867331390877}",Paris,75056,
44002,Paul Vaillant-Couturier - Gare RER,OUI,26,11,14,12,2,OUI,OUI,2026-02-07T22:01:32+00:00,"{'lon': 2.402097210288048, 'lat': 48.80108159069614}",Vitry-sur-Seine,94081,
17005,Brochant - Clichy,OUI,53,45,8,2,6,OUI,OUI,2026-02-07T22:04:15+00:00,"{'lon': 2.319730559929781, 'lat': 48.89032998912038}",Paris,75056,
13039,Ivry - Simone Weil,OUI,18,13,5,1,4,OUI,OUI,2026-02-07T22:04:02+00:00,"{'lon': 2.3659095168113713, 'lat': 48.823283932030755}",Paris,75056,
14016,René Coty - Parc Montsouris,OUI,55,50,5,1,4,OUI,OUI,2026-02-07T22:00:45+00:00,"{'lon': 2.336124926805496, 'lat': 48.82479134498032}",Paris,75056,
21030,Fessart - Château,OUI,20,9,11,9,2,OUI,OUI,2026-02-07T22:04:07+00:00,"{'lon': 2.23989, 'lat': 48.84245}",Boulogne-Billancourt,92012,
22012,Madeleine Michelis - Roule,OUI,25,12,13,6,7,OUI,OUI,2026-02-07T22:02:47+00:00,"{'lon': 2.2773634269833565, 'lat': 48.88260431301364}",Neuilly-sur-Seine,92051,
21031,Cimetière de Boulogne-Billancourt,OUI,40,26,13,10,3,OUI,OUI,2026-02-07T22:02:39+00:00,"{'lon': 2.252024, 'lat': 48.830764}",Boulogne-Billancourt,92012,
18142,Jessaint - Marx Dormoy,OUI,30,12,16,6,10,OUI,OUI,2026-02-07T22:04:23+00:00,"{'lon': 2.358930408954621, 'lat': 48.88484543106364}",Paris,75056,
16024,Ranelagh - Maison de la Radio,OUI,22,7,14,13,1,OUI,OUI,2026-02-07T22:04:41+00:00,"{'lon': 2.280449643731117, 'lat': 48.85293603169479}",Paris,75056,
23105,Sèvres Rive Gauche,OUI,33,19,14,9,5,OUI,OUI,2026-02-07T22:02:20+00:00,"{'lon': 2.2150785306885, 'lat': 48.821443218278}",Sèvres,92072,
15043,Brancion - Lefebvre,OUI,11,7,4,1,3,OUI,OUI,2026-02-07T22:03:43+00:00,"{'lon': 2.301431038163409, 'lat': 48.82900222785569}",Paris,75056,
15009,Suffren - Pérignon,OUI,46,32,13,11,2,OUI,OUI,2026-02-07T22:04:02+00:00,"{'lon': 2.307052147596786, 'lat': 48.84717561492764}",Paris,75056,
22604,Hôtel de Ville de Fontenay-aux-Roses,OUI,34,30,3,0,3,OUI,OUI,2026-02-07T22:01:24+00:00,"{'lon': 2.2871455930319455, 'lat': 48.790844603480856}",Fontenay-aux-Roses,92032,
21120,Docteur Calmette - Martre,OUI,30,21,8,4,4,OUI,OUI,2026-02-07T22:03:48+00:00,"{'lon': 2.3086513252383, 'lat': 48.898969358483}",Clichy,92024,
11032,Jean-Pierre Timbaud - Vaucouleurs,OUI,47,22,22,6,16,OUI,OUI,2026-02-07T21:59:10+00:00,"{'lon': 2.377885, 'lat': 48.867937}",Paris,75056,
31017,Jean Moulin - Paul Doumer,OUI,20,14,5,1,4,OUI,OUI,2026-02-07T22:00:27+00:00,"{'lon': 2.45533436536789, 'lat': 48.8622179854695}",Montreuil,93048,
21955,Vaugirard - Verrerie,OUI,26,9,17,11,6,OUI,OUI,2026-02-07T22:03:58+00:00,"{'lon': 2.2367222622987, 'lat': 48.820881336842}",Meudon,92048,
44103,Pont De Charenton,OUI,18,2,14,7,7,OUI,OUI,2026-02-07T22:04:29+00:00,"{'lon': 2.4199531, 'lat': 48.8179685}",Saint-Maurice,94069,
4003,Quai aux Fleurs - Pont Saint-Louis,OUI,21,11,9,9,0,OUI,OUI,2026-02-07T22:03:24+00:00,"{'lon': 2.3521957173944, 'lat': 48.852915956209}",Paris,75056,
4107,Beaumarchais - Pas de la Mule,OUI,18,0,16,13,3,OUI,OUI,2026-02-07T22:03:36+00:00,"{'lon': 2.3684333673431, 'lat': 48.855580507049}",Paris,75056,
32301,Mairie de Romainville,OUI,17,11,4,1,3,OUI,OUI,2026-02-07T22:00:25+00:00,"{'lon': 2.435679, 'lat': 48.885109}",Romainville,93063,
20204,Monte Cristo - Bagnolet,OUI,36,32,2,1,1,OUI,OUI,2026-02-07T21:58:11+00:00,"{'lon': 2.3972699046135, 'lat': 48.85656581187}",Paris,75056,
5014,Jean Calvin - Tournefort,OUI,28,15,13,6,7,OUI,OUI,2026-02-07T22:04:44+00:00,"{'lon': 2.348489575088024, 'lat': 48.84158856925782}",Paris,75056,
